name_loc,lat,lon,aux_bioclim_01,aux_bioclim_02,aux_bioclim_03,aux_bioclim_04,aux_bioclim_05,aux_bioclim_06,aux_bioclim_07,aux_bioclim_08,aux_bioclim_09,aux_bioclim_10,aux_bioclim_11,aux_bioclim_12,aux_bioclim_13,aux_bioclim_14,aux_bioclim_15,aux_bioclim_16,aux_bioclim_17,aux_bioclim_18,aux_bioclim_19,aux_corine_frac_111,aux_corine_frac_112,aux_corine_frac_121,aux_corine_frac_122,aux_corine_frac_123,aux_corine_frac_124,aux_corine_frac_131,aux_corine_frac_132,aux_corine_frac_133,aux_corine_frac_141,aux_corine_frac_142,aux_corine_frac_211,aux_corine_frac_212,aux_corine_frac_213,aux_corine_frac_221,aux_corine_frac_222,aux_corine_frac_223,aux_corine_frac_231,aux_corine_frac_241,aux_corine_frac_242,aux_corine_frac_243,aux_corine_frac_244,aux_corine_frac_311,aux_corine_frac_312,aux_corine_frac_313,aux_corine_frac_321,aux_corine_frac_322,aux_corine_frac_323,aux_corine_frac_324,aux_corine_frac_331,aux_corine_frac_332,aux_corine_frac_333,aux_corine_frac_334,aux_corine_frac_335,aux_corine_frac_411,aux_corine_frac_412,aux_corine_frac_421,aux_corine_frac_422,aux_corine_frac_423,aux_corine_frac_511,aux_corine_frac_512,aux_corine_frac_521,aux_corine_frac_522,aux_corine_frac_523,aux_corine_frac_top_1,aux_corine_frac_top_2,aux_corine_frac_top_3,aux_corine_frac_top_4,aux_corine_frac_top_5,target_Aglais_io,target_Aglais_urt,target_Anthochari,target_Apatura_ir,target_Aphantopus,target_Argynnis_p,target_Aricia_age,target_Aricia_art,target_Boloria_se,target_Callophrys,target_Carterocep,target_Celastrina,target_Clossiana,target_Coenonym_1,target_Coenonymph,target_Colias_cro,target_Cupido_min,target_Erebia_aet,target_Erebia_epi,target_Erynnis_ta,target_Euclidia_g,target_Euphydryas,target_Fabriciana,target_Fixsenia_p,target_Gonepteryx,target_Hamearis_l,target_Hesperia_c,target_Hipparchia,target_Ladoga_cam,target_Lasiommata,target_Leptidea_s,target_Lycaena_ph,target_Lysandra_b,target_Lysandra_c,target_Maniola_ju,target_Melanargia,target_Melitaea_c,target_Mellicta_a,target_Nymphali_1,target_Nymphalis,target_Ochlodes_v,target_Odezia_atr,target_Papilio_ma,target_Pararge_ae,target_Pieris_bra,target_Pieris_nap,target_Pieris_rap,target_Plebejus_a,target_Polygonia,target_Polyommatu,target_Pyrgus_mal,target_Pyronia_ti,target_Quercusia,target_Satyrium_w,target_Speyeria_a,target_Thecla_bet,target_Thymelic_1,target_Thymelic_2,target_Thymelicus,target_Tyria_jaco,target_Vanessa_at,target_Vanessa_ca
UKBMS_loc-0237,51.777008423565206,-0.051873573977232926,10.1,7.7,35.0,49.370000000000005,22.1,0.5,21.6,7.300000000000001,6.300000000000001,16.5,3.9,635.0,60.0,40.0,10.0,178.0,139.0,156.0,157.0,0.0,0.0770825377845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4216752889158868,0.0,0.0,0.0,0.0,0.0,0.2130049843967101,0.0,0.0,0.0,0.0,0.2778751693393916,0.0103620195635113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_211,corine_frac_311,corine_frac_231,corine_frac_112,corine_frac_312,0.388888888888889,0.037037037037037,0.277777777777778,0.0,0.296296296296296,0.203703703703704,0.092592592592593,0.0,0.0,0.0,0.0,0.055555555555555,0.0,0.0,0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185185185185185,0.0,0.0,0.0,0.148148148148148,0.0,0.0,0.018518518518519,0.0,0.0,0.462962962962963,0.092592592592593,0.0,0.0,0.0,0.0,0.407407407407407,0.0,0.0,0.777777777777778,0.425925925925926,0.685185185185185,0.259259259259259,0.0,0.481481481481481,0.222222222222222,0.0,0.277777777777778,0.092592592592593,0.0,0.0,0.0,0.074074074074074,0.0,0.018518518518519,0.0,0.203703703703704,0.148148148148148
UKBMS_loc-0238,54.26223652922018,-2.838184441176984,8.3,7.0,35.0,46.2,19.0,-0.5,19.5,5.7,10.4,14.3,2.5,1159.0,130.0,68.0,23.0,373.0,213.0,258.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0948683699019053,0.0,0.0,0.0074310409242519,0.0,0.1274560850028034,0.0,0.2902300248872828,0.0,0.0,0.0,0.0207067815277212,0.0,0.0,0.4593076977560353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_333,corine_frac_313,corine_frac_311,corine_frac_231,corine_frac_324,0.780487804878049,0.585365853658537,0.219512195121951,0.0,0.317073170731707,0.195121951219512,0.0,0.365853658536585,0.317073170731707,0.048780487804878,0.0,0.0,0.268292682926829,0.0,0.585365853658537,0.0,0.0,0.0,0.0,0.24390243902439,0.0,0.0,0.268292682926829,0.0,0.48780487804878,0.0,0.0,0.390243902439024,0.0,0.048780487804878,0.0,0.0,0.0,0.0,0.48780487804878,0.0,0.0,0.0,0.0,0.0,0.341463414634146,0.0,0.0,0.878048780487805,0.365853658536585,0.731707317073171,0.268292682926829,0.0,0.341463414634146,0.48780487804878,0.0,0.317073170731707,0.0,0.0,0.365853658536585,0.0,0.24390243902439,0.0,0.0,0.0,0.365853658536585,0.292682926829268
UKBMS_loc-0239,50.94298422700651,-3.0759921182976844,8.4,6.6000000000000005,33.0,46.18,19.5,0.0,19.5,3.7,10.3,14.6,2.9000000000000004,1036.0,118.0,65.0,21.0,338.0,201.0,209.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4922420354531582,0.0,0.0,0.021958538087004,0.0,0.2144356823736086,0.0,0.0,0.0,0.0,0.0,0.2713637440862292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_231,corine_frac_324,corine_frac_311,corine_frac_243,corine_frac_211,0.428571428571428,0.107142857142857,0.107142857142857,0.0,0.428571428571428,0.464285714285714,0.178571428571428,0.0,0.0,0.035714285714286,0.0,0.0,0.0,0.0,0.0,0.035714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714286,0.0,0.0,0.535714285714286,0.178571428571428,0.0,0.0,0.0,0.0,0.392857142857143,0.0,0.0,0.857142857142857,0.535714285714286,0.75,0.428571428571428,0.0,0.214285714285714,0.464285714285714,0.0,0.464285714285714,0.071428571428571,0.0,0.0,0.0,0.535714285714286,0.0,0.0,0.0,0.357142857142857,0.357142857142857
UKBMS_loc-0240,51.344903705489884,-0.6589538673320694,9.8,7.9,34.0,52.32,22.4,-0.4,22.8,3.9,6.1000000000000005,16.5,3.1,722.0,75.0,45.0,16.0,218.0,156.0,160.0,191.0,0.0,0.3091434449311382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544541250597441,0.0,0.0,0.0,0.0,0.0,0.0,0.1974630933480315,0.0,0.0,0.0,0.0,0.0648513394506413,0.0,0.0,0.0,0.3740879972104448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_322,corine_frac_112,corine_frac_231,corine_frac_311,corine_frac_142,0.260869565217391,0.0,0.108695652173913,0.0,0.195652173913043,0.0,0.0,0.0,0.0,0.108695652173913,0.0,0.108695652173913,0.0,0.0,0.08695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41304347826087,0.0,0.0,0.282608695652174,0.0,0.0,0.0,0.08695652173913,0.0,0.0,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.130434782608696,0.0,0.0,0.695652173913043,0.434782608695652,0.0,0.478260869565217,0.282608695652174,0.043478260869565,0.065217391304348,0.0,0.260869565217391,0.0,0.0,0.0,0.0,0.08695652173913,0.0,0.021739130434783,0.0,0.195652173913043,0.108695652173913
UKBMS_loc-0241,51.400985961633694,-0.15415244613340243,10.8,8.1,37.0,48.7,23.1,1.5,21.6,8.1,7.0,17.3,4.9,637.0,63.0,40.0,13.0,187.0,134.0,151.0,161.0,0.0,0.4657058865615092,0.0814369407329694,0.0,0.0,0.0,0.0,0.0,0.0,0.3095322243545221,0.1433249483509991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_112,corine_frac_141,corine_frac_142,corine_frac_121,corine_frac_412,0.5,0.3125,0.1875,0.0,0.375,0.0,0.3125,0.0,0.0,0.0625,0.0,0.625,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.5625,0.25,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.9375,0.625,0.0,1.0,0.0,0.625,0.4375,0.0,0.25,0.25,0.0625,0.0,0.0,0.25,0.0,0.0,0.0,0.3125,0.0625
UKBMS_loc-0242,54.795336895016725,-1.9004182243234307,6.9,7.1000000000000005,37.0,44.01,17.6,-1.5,19.1,2.4000000000000004,8.6,12.7,1.5,906.0,91.0,61.0,14.0,267.0,188.0,216.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2670890852885051,0.0,0.0,0.0,0.0,0.0,0.0794061473712807,0.0,0.3225626808839735,0.0448516943118357,0.0,0.2860903921444049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_321,corine_frac_324,corine_frac_231,corine_frac_312,corine_frac_322,0.605263157894737,0.394736842105263,0.289473684210526,0.0,0.315789473684211,0.0,0.0,0.0,0.394736842105263,0.289473684210526,0.0,0.0,0.0,0.0,0.578947368421053,0.0,0.0,0.0,0.0,0.315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157894736842105,0.0,0.657894736842105,0.0,0.0,0.368421052631579,0.0,0.0,0.0,0.0,0.0,0.131578947368421,0.0,0.0,0.210526315789474,0.315789473684211,0.868421052631579,0.184210526315789,0.0,0.052631578947368,0.394736842105263,0.0,0.0,0.0,0.0,0.263157894736842,0.0,0.394736842105263,0.0,0.0,0.0,0.421052631578947,0.368421052631579
UKBMS_loc-0243,50.925786134164575,-1.0125259666423956,9.7,7.6,35.0,48.25,21.4,0.1,21.3,4.5,14.5,16.0,3.6,870.0,98.0,52.0,22.0,286.0,168.0,172.0,255.0,0.0,0.2157762233554839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3195348933404612,0.0,0.0,0.0,0.0,0.0,0.4646888833040548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_231,corine_frac_211,corine_frac_112,corine_frac_312,corine_frac_335,0.196078431372549,0.156862745098039,0.274509803921569,0.0,0.156862745098039,0.137254901960784,0.019607843137255,0.0,0.0,0.0,0.0,0.137254901960784,0.0,0.0,0.058823529411765,0.019607843137255,0.07843137254902,0.0,0.0,0.03921568627451,0.0,0.0,0.0,0.0,0.509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.156862745098039,0.0,0.0,0.490196078431372,0.235294117647059,0.0,0.0,0.0,0.0,0.07843137254902,0.0,0.0,0.764705882352941,0.607843137254902,0.058823529411765,0.627450980392157,0.0,0.294117647058823,0.647058823529412,0.0,0.274509803921569,0.0,0.0,0.0,0.0,0.137254901960784,0.0,0.019607843137255,0.0,0.254901960784314,0.117647058823529
UKBMS_loc-0244,51.27604327439932,-0.9620289393740852,9.6,7.6,34.0,49.73,21.6,-0.3,21.9,4.1000000000000005,14.7,16.0,3.2,776.0,84.0,50.0,18.0,243.0,161.0,165.0,216.0,0.0,0.4103427786635517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336875937297741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5559696276066741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_311,corine_frac_112,corine_frac_211,corine_frac_332,corine_frac_244,0.142857142857143,0.0,0.142857142857143,0.0,0.357142857142857,0.285714285714286,0.0,0.0,0.0,0.0,0.0,0.107142857142857,0.0,0.0,0.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678571428571429,0.0,0.0,0.0,0.107142857142857,0.0,0.0,0.071428571428571,0.0,0.0,0.464285714285714,0.285714285714286,0.0,0.0,0.0,0.0,0.214285714285714,0.0,0.0,0.642857142857143,0.321428571428571,0.357142857142857,0.392857142857143,0.0,0.071428571428571,0.214285714285714,0.0,0.321428571428571,0.142857142857143,0.0,0.0,0.0,0.357142857142857,0.0,0.0,0.0,0.035714285714286,0.0
UKBMS_loc-0245,51.28672311131565,-2.8258956835249185,9.8,6.9,34.0,46.07,21.0,1.2000000000000002,19.8,5.0,11.7,16.0,4.3,857.0,91.0,52.0,18.0,265.0,172.0,192.0,240.0,0.0,0.0824428882946062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2541128095367841,0.0,0.0,0.0,0.0,0.0,0.5392167822663089,0.0,0.0,0.0,0.0,0.1240663385185485,0.0,0.0,0.0,0.0001611813837522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_231,corine_frac_211,corine_frac_311,corine_frac_112,corine_frac_322,0.517857142857143,0.25,0.196428571428571,0.0,0.267857142857143,0.285714285714286,0.589285714285714,0.0,0.178571428571428,0.107142857142857,0.0,0.214285714285714,0.0,0.0,0.535714285714286,0.035714285714286,0.0,0.0,0.0,0.178571428571428,0.0,0.0,0.0,0.0,0.321428571428571,0.0,0.0,0.017857142857143,0.0,0.392857142857143,0.0,0.392857142857143,0.0,0.0,0.535714285714286,0.196428571428571,0.0,0.0,0.0,0.0,0.178571428571428,0.0,0.0,0.839285714285714,0.696428571428571,0.446428571428571,0.714285714285714,0.0,0.410714285714286,0.625,0.25,0.267857142857143,0.017857142857143,0.0,0.196428571428571,0.0,0.142857142857143,0.0,0.053571428571428,0.0,0.428571428571428,0.339285714285714
UKBMS_loc-0247,51.10851585724141,-1.4514489144743636,9.8,7.6,36.0,47.34,21.4,0.5,20.9,4.800000000000001,14.5,16.0,3.9,767.0,84.0,46.0,20.0,245.0,156.0,160.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5952913623089782,0.0,0.0,0.0,0.0,0.0,0.2439022027004903,0.0,0.0,0.0,0.0,0.1608064349905315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_211,corine_frac_231,corine_frac_311,corine_frac_333,corine_frac_213,0.466666666666667,0.166666666666667,0.4,0.0,0.266666666666667,0.133333333333333,0.3,0.0,0.0,0.233333333333333,0.0,0.366666666666667,0.166666666666667,0.0,0.7,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.933333333333333,0.133333333333333,0.0,0.0,0.0,0.033333333333333,0.0,0.4,0.133333333333333,0.266666666666667,0.533333333333333,0.333333333333333,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.433333333333333,0.333333333333333,0.4,0.633333333333333,0.0,0.2,0.6,0.266666666666667,0.2,0.0,0.066666666666667,0.333333333333333,0.0,0.233333333333333,0.0,0.2,0.0,0.3,0.233333333333333
UKBMS_loc-0249,54.18176883275392,-2.775266666293017,8.700000000000001,7.0,35.0,46.06,19.4,-0.1,19.5,6.2,10.8,14.7,2.9000000000000004,1137.0,127.0,67.0,22.0,365.0,211.0,257.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085715226216641,0.0,0.0,0.0,0.0,0.0,0.0,0.5237500357506532,0.0,0.0,0.0,0.0,0.4441113412943516,0.0,0.0189200550641002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046470452692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_231,corine_frac_311,corine_frac_313,corine_frac_142,corine_frac_411,0.394736842105263,0.078947368421053,0.157894736842105,0.0,0.342105263157895,0.0,0.0,0.157894736842105,0.236842105263158,0.0,0.0,0.0,0.0,0.0,0.315789473684211,0.0,0.0,0.0,0.0,0.263157894736842,0.0,0.0,0.0,0.0,0.526315789473684,0.0,0.0,0.026315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.394736842105263,0.0,0.0,0.0,0.0,0.0,0.184210526315789,0.026315789473684,0.0,0.842105263157895,0.315789473684211,0.368421052631579,0.473684210526316,0.0,0.131578947368421,0.157894736842105,0.0,0.315789473684211,0.052631578947368,0.236842105263158,0.052631578947368,0.0,0.131578947368421,0.0,0.0,0.184210526315789,0.263157894736842,0.184210526315789
UKBMS_loc-0250,54.154808761195305,-2.7747630820365616,8.700000000000001,7.0,36.0,45.7,19.3,-0.1,19.4,6.1000000000000005,10.7,14.6,2.8000000000000003,1143.0,128.0,67.0,23.0,368.0,211.0,258.0,312.0,0.0,0.0561071536620919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0919312800617372,0.0,0.0,0.0,0.0,0.0,0.0,0.2727950142074487,0.0,0.0,0.0,0.0,0.5014598429927267,0.0,0.0777067090759954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_311,corine_frac_231,corine_frac_142,corine_frac_313,corine_frac_112,0.294117647058823,0.294117647058823,0.117647058823529,0.0,0.352941176470588,0.0,0.0,0.117647058823529,0.235294117647059,0.0,0.0,0.352941176470588,0.0,0.0,0.294117647058823,0.0,0.0,0.0,0.0,0.176470588235294,0.0,0.0,0.0,0.0,0.588235294117647,0.0,0.0,0.0,0.0,0.588235294117647,0.0,0.0,0.0,0.0,0.352941176470588,0.0,0.0,0.0,0.0,0.0,0.235294117647059,0.0,0.0,0.882352941176471,0.588235294117647,0.705882352941177,0.411764705882353,0.0,0.176470588235294,0.176470588235294,0.0,0.0,0.0,0.058823529411765,0.176470588235294,0.0,0.176470588235294,0.0,0.0,0.0,0.529411764705882,0.117647058823529
UKBMS_loc-0251,51.54016760868611,0.5725359207872123,10.1,7.4,35.0,48.63,21.700000000000003,0.8,20.9,10.8,6.4,16.5,4.1000000000000005,574.0,58.0,34.0,14.0,168.0,118.0,142.0,139.0,0.0,0.2499033754637056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2321799651199076,0.0,0.0,0.0,0.0,0.0,0.0,0.2719518054721687,0.0,0.0,0.0,0.0,0.0,0.0,0.094630317635937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1513345363082809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_231,corine_frac_112,corine_frac_142,corine_frac_421,corine_frac_313,0.35,0.2,0.25,0.0,0.25,0.1,0.4,0.0,0.0,0.1,0.0,0.825,0.0,0.0,0.5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.175,0.0,0.15,0.0,0.0,0.625,0.225,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.975,0.725,0.8,0.8,0.0,0.6,0.625,0.0,0.35,0.1,0.175,0.0,0.0,0.2,0.0,0.15,0.0,0.525,0.275
UKBMS_loc-0253,51.48726730400707,-1.7925696670701525,9.1,7.4,35.0,47.0,20.6,-0.2,20.8,4.2,5.300000000000001,15.2,3.2,716.0,75.0,46.0,16.0,218.0,148.0,166.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5110624563340784,0.0,0.0,0.0,0.0,0.0,0.4072081327624164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081729410903505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_211,corine_frac_231,corine_frac_324,corine_frac_311,corine_frac_423,0.371428571428571,0.828571428571429,0.057142857142857,0.0,0.228571428571429,0.0,0.685714285714286,0.0,0.0,0.0,0.0,0.057142857142857,0.0,0.0,0.771428571428571,0.028571428571429,0.342857142857143,0.0,0.0,0.342857142857143,0.0,0.142857142857143,0.0,0.0,0.285714285714286,0.0,0.0,0.0,0.0,0.057142857142857,0.0,0.514285714285714,0.285714285714286,0.342857142857143,0.542857142857143,0.228571428571429,0.0,0.0,0.0,0.0,0.257142857142857,0.0,0.0,0.2,0.4,0.428571428571428,0.314285714285714,0.0,0.114285714285714,0.685714285714286,0.085714285714286,0.257142857142857,0.0,0.0,0.057142857142857,0.0,0.057142857142857,0.0,0.114285714285714,0.0,0.371428571428571,0.342857142857143
UKBMS_loc-0254,51.30002784701444,-0.02910012012659083,9.8,8.0,37.0,48.98,22.1,0.5,21.6,7.2,6.0,16.3,3.8,702.0,70.0,45.0,14.0,209.0,152.0,160.0,183.0,0.0,0.2222783232465207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060462752584121,0.142620175596206,0.0,0.0,0.0,0.0,0.0,0.4158490953204417,0.0,0.0,0.0384374146323095,0.0,0.1747687159461096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_231,corine_frac_112,corine_frac_311,corine_frac_211,corine_frac_243,0.238095238095238,0.261904761904762,0.166666666666667,0.0,0.238095238095238,0.023809523809524,0.309523809523809,0.0,0.0,0.19047619047619,0.0,0.119047619047619,0.0,0.0,0.785714285714286,0.023809523809524,0.0,0.0,0.0,0.166666666666667,0.0,0.0,0.0,0.0,0.357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714286,0.0,0.309523809523809,0.619047619047619,0.285714285714286,0.0,0.0,0.0,0.0,0.095238095238095,0.0,0.0,0.309523809523809,0.642857142857143,0.285714285714286,0.619047619047619,0.0,0.238095238095238,0.714285714285714,0.071428571428571,0.404761904761905,0.0,0.0,0.142857142857143,0.0,0.142857142857143,0.0,0.0,0.0,0.309523809523809,0.238095238095238
UKBMS_loc-0255,54.15450490787893,-2.8206949388542597,8.700000000000001,7.0,35.0,46.19,19.4,-0.1,19.5,6.2,10.8,14.7,2.8000000000000003,1117.0,124.0,65.0,22.0,359.0,207.0,254.0,302.0,0.0,0.0033721224485448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1458829892924461,0.0,0.0,0.0,0.0,0.1823002130024091,0.0,0.1311351441571561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105058089298688,0.0,0.3268037221695749,0.0,0.0,0.0,0.0,0.0,corine_frac_423,corine_frac_421,corine_frac_311,corine_frac_231,corine_frac_313,0.36734693877551,0.142857142857143,0.163265306122449,0.0,0.306122448979592,0.0,0.0,0.224489795918367,0.020408163265306,0.0,0.0,0.061224489795918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122448979591837,0.0,0.0,0.0,0.0,0.244897959183673,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857143,0.0,0.0,0.346938775510204,0.0,0.0,0.0,0.0,0.0,0.244897959183673,0.0,0.0,0.836734693877551,0.571428571428571,0.204081632653061,0.673469387755102,0.0,0.204081632653061,0.122448979591837,0.0,0.306122448979592,0.0,0.0,0.0,0.0,0.26530612244898,0.0,0.0,0.0,0.183673469387755,0.244897959183673
UKBMS_loc-0256,51.76688418142609,-4.878105983054023,10.2,5.4,31.0,42.61,19.4,2.4000000000000004,17.0,8.200000000000001,11.6,15.9,5.1000000000000005,857.0,100.0,49.0,25.0,290.0,151.0,176.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6796213141678381,0.0,0.0,0.0,0.0,0.0,0.0,0.0725506892269525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836054956392718,0.0642225009659375,0.0,0.0,0.0,0.0,corine_frac_231,corine_frac_423,corine_frac_313,corine_frac_511,corine_frac_223,0.347826086956522,0.565217391304348,0.326086956521739,0.0,0.282608695652174,0.195652173913043,0.0,0.0,0.0,0.0,0.0,0.239130434782609,0.0,0.0,0.0,0.021739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.065217391304348,0.0,0.0,0.434782608695652,0.0,0.0,0.0,0.0,0.0,0.173913043478261,0.0,0.0,0.891304347826087,0.630434782608696,0.782608695652174,0.565217391304348,0.0,0.391304347826087,0.152173913043478,0.0,0.260869565217391,0.0,0.0,0.0,0.021739130434783,0.043478260869565,0.0,0.0,0.0,0.478260869565217,0.369565217391304
UKBMS_loc-0257,51.11750672159,-1.4513419998843156,9.9,7.6,36.0,47.29,21.5,0.6000000000000001,20.9,4.9,14.6,16.1,4.0,755.0,83.0,46.0,20.0,241.0,155.0,158.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7869863601615121,0.0,0.0,0.0,0.0,0.0,0.1954517845667218,0.0,0.0,0.0,0.0,0.0175618552717659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corine_frac_211,corine_frac_231,corine_frac_311,corine_frac_333,corine_frac_412,0.529411764705882,0.117647058823529,0.117647058823529,0.0,0.235294117647059,0.0,0.529411764705882,0.0,0.0,0.0,0.0,0.058823529411765,0.0,0.0,0.588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.411764705882353,0.0,0.235294117647059,0.529411764705882,0.235294117647059,0.0,0.0,0.0,0.0,0.058823529411765,0.0,0.0,0.294117647058823,0.411764705882353,0.235294117647059,0.647058823529412,0.0,0.117647058823529,0.647058823529412,0.117647058823529,0.294117647058823,0.0,0.0,0.058823529411765,0.0,0.0,0.0,0.058823529411765,0.0,0.058823529411765,0.176470588235294
