,tuple_coords,Melanargia galathea,Pieris napi,Aphantopus hyperantus,Aglais io,Polyommatus icarus,Vanessa atalanta,Lycaena phlaeas,Pararge aegeria,Gonepteryx rhamni,Thymelicus lineola,Pieris rapae,Coenonympha pamphilus,Aricia agestis,Polygonia c-album,Maniola jurtina,Aglais urticae,Vanessa cardui,Thymelicus sylvestris,Pyronia tithonus,Pieris brassicae,Lysandra coridon,Celastrina argiolus,Speyeria aglaja,Ochlodes venata,Plebejus argus,Lasiommata megera,Anthocharis cardamines,Argynnis paphia,Callophrys rubi,Ladoga camilla,Leptidea sinapis,Boloria selene,Satyrium w-album,Erynnis tages,Mellicta athalia,Pyrgus malvae,Euphydryas aurinia,Lysandra bellargus,Quercusia quercus,Colias croceus,Hesperia comma,Cupido minimus,Hipparchia semele,Clossiana euphrosyne,Thymelicus acteon,Hamearis lucina,Aricia artaxerxes,Papilio machaon,Fabriciana adippe,Fixsenia pruni,Thecla betulae,Erebia aethiops,Apatura iris,Coenonympha tullia,Tyria jacobaeae,Euclidia glyphica,Odezia atrata,Melitaea cinxia,Carterocephalus palaemon,Nymphalis polychloros,Nymphalis antiopa,Erebia epiphron,n_visits,name_loc
1195,"(-0.193841, 51.851218)",0.058823529411764705,0.5588235294117647,0.20588235294117646,0.4411764705882353,0.11764705882352941,0.20588235294117646,0.058823529411764705,0.6176470588235294,0.29411764705882354,0.029411764705882353,0.6764705882352942,0.0,0.029411764705882353,0.4411764705882353,0.5,0.23529411764705882,0.14705882352941177,0.0,0.3235294117647059,0.4411764705882353,0.0,0.14705882352941177,0.0,0.029411764705882353,0.0,0.0,0.20588235294117646,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,UKBMS_loc-0595
1196,"(-0.19204, 51.89615)",0.18181818181818182,0.45454545454545453,0.21818181818181817,0.16363636363636364,0.34545454545454546,0.10909090909090909,0.14545454545454545,0.8727272727272727,0.01818181818181818,0.12727272727272726,0.6181818181818182,0.2909090909090909,0.14545454545454545,0.2727272727272727,0.43636363636363634,0.21818181818181817,0.09090909090909091,0.2,0.2545454545454545,0.3090909090909091,0.0,0.23636363636363636,0.0,0.21818181818181817,0.0,0.0,0.21818181818181817,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,UKBMS_loc-0270
1197,"(-0.18677, 51.302575)",0.2978723404255319,0.1276595744680851,0.23404255319148937,0.3617021276595745,0.7021276595744681,0.1276595744680851,0.46808510638297873,0.7659574468085106,0.6808510638297872,0.06382978723404255,0.5106382978723404,0.7446808510638298,0.40425531914893614,0.23404255319148937,0.6382978723404256,0.1276595744680851,0.0851063829787234,0.0851063829787234,0.3191489361702128,0.44680851063829785,0.3617021276595745,0.3191489361702128,0.23404255319148937,0.2765957446808511,0.0,0.0,0.2765957446808511,0.2978723404255319,0.2978723404255319,0.0,0.0,0.0,0.0,0.2553191489361702,0.0,0.1276595744680851,0.0,0.0,0.0425531914893617,0.0425531914893617,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,UKBMS_loc-0604
1198,"(-0.186415, 51.311562)",0.24528301886792453,0.37735849056603776,0.22641509433962265,0.3018867924528302,0.6792452830188679,0.11320754716981132,0.4339622641509434,0.6792452830188679,0.7547169811320755,0.0,0.49056603773584906,0.7735849056603774,0.2830188679245283,0.32075471698113206,0.5660377358490566,0.1509433962264151,0.05660377358490566,0.0,0.24528301886792453,0.33962264150943394,0.3018867924528302,0.3018867924528302,0.3018867924528302,0.22641509433962265,0.0,0.0,0.11320754716981132,0.0,0.07547169811320754,0.0,0.0,0.0,0.0,0.24528301886792453,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,UKBMS_loc-0115
1199,"(-0.184385, 52.444517)",0.0,0.5714285714285714,0.42857142857142855,0.5357142857142857,0.14285714285714285,0.4642857142857143,0.10714285714285714,0.75,0.6428571428571429,0.03571428571428571,0.4642857142857143,0.0,0.0,0.2857142857142857,0.5357142857142857,0.39285714285714285,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.5,0.0,0.0,0.0,0.39285714285714285,0.0,0.0,0.25,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,UKBMS_loc-0103
1200,"(-0.182863, 51.401434)",0.1,0.65,0.15,0.5,0.3,0.45,0.0,0.75,0.75,0.0,0.85,0.0,0.0,0.7,0.5,0.4,0.05,0.1,0.15,0.8,0.0,0.65,0.0,0.25,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,UKBMS_loc-1038
1201,"(-0.182356, 51.050705)",0.075,0.225,0.35,0.225,0.3,0.325,0.175,0.7,0.15,0.1,0.575,0.0,0.0,0.225,0.525,0.0,0.075,0.275,0.3,0.4,0.0,0.25,0.0,0.125,0.0,0.0,0.15,0.35,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,UKBMS_loc-1472
1202,"(-0.166697, 51.446145)",0.05454545454545454,0.6181818181818182,0.18181818181818182,0.07272727272727272,0.05454545454545454,0.2909090909090909,0.01818181818181818,0.9272727272727272,0.2,0.07272727272727272,0.6363636363636364,0.0,0.0,0.38181818181818183,0.36363636363636365,0.0,0.07272727272727272,0.16363636363636364,0.16363636363636364,0.45454545454545453,0.0,0.7272727272727273,0.0,0.2545454545454545,0.0,0.0,0.14545454545454545,0.05454545454545454,0.0,0.0,0.0,0.0,0.16363636363636364,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,UKBMS_loc-0606
1203,"(-0.162002, 51.562974)",0.022727272727272728,0.20454545454545456,0.11363636363636363,0.022727272727272728,0.09090909090909091,0.18181818181818182,0.045454545454545456,0.75,0.4318181818181818,0.0,0.5227272727272727,0.022727272727272728,0.0,0.3409090909090909,0.4318181818181818,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.29545454545454547,0.4090909090909091,0.0,0.3181818181818182,0.0,0.13636363636363635,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,UKBMS_loc-0309
1204,"(-0.158455, 51.29314)",0.2857142857142857,0.047619047619047616,0.38095238095238093,0.23809523809523808,0.5714285714285714,0.23809523809523808,0.3333333333333333,0.8095238095238095,0.47619047619047616,0.0,0.6666666666666666,0.5714285714285714,0.0,0.23809523809523808,0.7619047619047619,0.0,0.14285714285714285,0.0,0.38095238095238093,0.9523809523809523,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,UKBMS_loc-1462
1205,"(-0.154127, 51.400985)",0.25,0.0,0.375,0.5,0.4375,0.3125,0.6875,0.9375,0.3125,0.0,1.0,0.5,0.3125,0.625,0.5625,0.3125,0.0625,0.25,0.25,0.625,0.0,0.625,0.0,0.0625,0.0,0.0,0.1875,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,UKBMS_loc-0241
1206,"(-0.149896, 51.149119)",0.03125,0.59375,0.28125,0.3125,0.375,0.4375,0.34375,0.96875,0.09375,0.09375,0.75,0.5625,0.125,0.53125,0.5,0.09375,0.09375,0.15625,0.375,0.46875,0.0,0.25,0.0,0.21875,0.0,0.0,0.1875,0.375,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,UKBMS_loc-1685
1207,"(-0.148679, 51.535787)",0.0,0.42,0.08,0.02,0.12,0.22,0.0,0.72,0.38,0.06,0.76,0.02,0.0,0.28,0.2,0.02,0.06,0.02,0.24,0.22,0.0,0.48,0.0,0.18,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,UKBMS_loc-1466
1208,"(-0.145931, 51.247978)",0.0196078431372549,0.5882352941176471,0.17647058823529413,0.35294117647058826,0.5686274509803921,0.29411764705882354,0.11764705882352941,0.6470588235294118,0.13725490196078433,0.13725490196078433,0.8627450980392157,0.39215686274509803,0.21568627450980393,0.39215686274509803,0.5098039215686274,0.17647058823529413,0.19607843137254902,0.17647058823529413,0.2549019607843137,0.5882352941176471,0.0,0.2549019607843137,0.0,0.19607843137254902,0.0,0.0,0.17647058823529413,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,UKBMS_loc-1212
1209,"(-0.1383, 51.436705)",0.1276595744680851,0.3617021276595745,0.19148936170212766,0.1702127659574468,0.5106382978723404,0.19148936170212766,0.19148936170212766,0.8936170212765957,0.1276595744680851,0.1276595744680851,0.7659574468085106,0.0,0.02127659574468085,0.2765957446808511,0.3191489361702128,0.0425531914893617,0.02127659574468085,0.14893617021276595,0.14893617021276595,0.7021276595744681,0.0,0.574468085106383,0.0,0.2978723404255319,0.0,0.0,0.0425531914893617,0.02127659574468085,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.23404255319148937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,UKBMS_loc-0953
1210,"(-0.131247, 51.256738)",0.09615384615384616,0.5384615384615384,0.15384615384615385,0.38461538461538464,0.17307692307692307,0.3269230769230769,0.23076923076923078,0.8076923076923077,0.17307692307692307,0.019230769230769232,0.8269230769230769,0.19230769230769232,0.21153846153846154,0.38461538461538464,0.4230769230769231,0.17307692307692307,0.11538461538461539,0.07692307692307693,0.2692307692307692,0.5769230769230769,0.0,0.21153846153846154,0.0,0.057692307692307696,0.0,0.0,0.28846153846153844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,UKBMS_loc-1177
1211,"(-0.129788, 51.292686)",0.24489795918367346,0.02040816326530612,0.30612244897959184,0.1836734693877551,0.5714285714285714,0.14285714285714285,0.1836734693877551,0.7551020408163265,0.5918367346938775,0.0,0.4897959183673469,0.7142857142857143,0.0,0.20408163265306123,0.673469387755102,0.1836734693877551,0.061224489795918366,0.0,0.2653061224489796,0.32653061224489793,0.04081632653061224,0.32653061224489793,0.0,0.0,0.0,0.0,0.14285714285714285,0.20408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,UKBMS_loc-0289
1212,"(-0.129423, 51.301673)",0.26582278481012656,0.27848101265822783,0.3291139240506329,0.25316455696202533,0.6455696202531646,0.13924050632911392,0.3291139240506329,0.6835443037974683,0.5949367088607594,0.0759493670886076,0.569620253164557,0.6708860759493671,0.21518987341772153,0.21518987341772153,0.6329113924050633,0.17721518987341772,0.0759493670886076,0.0759493670886076,0.25316455696202533,0.46835443037974683,0.06329113924050633,0.25316455696202533,0.0,0.1518987341772152,0.0,0.0,0.17721518987341772,0.17721518987341772,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,UKBMS_loc-0044
1213,"(-0.128579, 50.968917)",0.17391304347826086,0.21739130434782608,0.21739130434782608,0.391304347826087,0.4782608695652174,0.6956521739130435,0.13043478260869565,0.9565217391304348,0.30434782608695654,0.0,0.4782608695652174,0.391304347826087,0.0,0.6086956521739131,0.6521739130434783,0.08695652173913043,0.2608695652173913,0.21739130434782608,0.34782608695652173,0.8260869565217391,0.0,0.17391304347826086,0.0,0.17391304347826086,0.0,0.0,0.21739130434782608,0.21739130434782608,0.0,0.08695652173913043,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,UKBMS_loc-1694
1214,"(-0.127594, 51.346607)",0.23809523809523808,0.16666666666666666,0.2619047619047619,0.35714285714285715,0.40476190476190477,0.07142857142857142,0.2619047619047619,0.5,0.42857142857142855,0.14285714285714285,0.7619047619047619,0.21428571428571427,0.14285714285714285,0.19047619047619047,0.6190476190476191,0.30952380952380953,0.11904761904761904,0.23809523809523808,0.23809523809523808,0.40476190476190477,0.0,0.3333333333333333,0.0,0.09523809523809523,0.0,0.0,0.09523809523809523,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,UKBMS_loc-0653
1215,"(-0.124657, 51.418502)",0.047619047619047616,0.19047619047619047,0.09523809523809523,0.16666666666666666,0.21428571428571427,0.30952380952380953,0.14285714285714285,0.8095238095238095,0.047619047619047616,0.0,0.6904761904761905,0.047619047619047616,0.0,0.21428571428571427,0.38095238095238093,0.0,0.023809523809523808,0.0,0.16666666666666666,0.6904761904761905,0.0,0.2857142857142857,0.0,0.2619047619047619,0.0,0.0,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,UKBMS_loc-1723
1216,"(-0.119062, 50.85185)",0.2702702702702703,0.08108108108108109,0.2972972972972973,0.1891891891891892,0.4594594594594595,0.2972972972972973,0.16216216216216217,0.8648648648648649,0.13513513513513514,0.0,0.6486486486486487,0.8648648648648649,0.05405405405405406,0.35135135135135137,0.7297297297297297,0.08108108108108109,0.21621621621621623,0.0,0.3783783783783784,0.43243243243243246,0.05405405405405406,0.1891891891891892,0.05405405405405406,0.13513513513513514,0.0,0.10810810810810811,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,UKBMS_loc-0780
1217,"(-0.117262, 51.598234)",0.2,0.5,0.35,0.1,0.65,0.4,0.6,0.9,0.25,0.05,0.8,0.3,0.2,0.1,0.55,0.1,0.25,0.1,0.3,0.65,0.0,0.45,0.0,0.3,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,UKBMS_loc-1782
1218,"(-0.116558, 51.265495)",0.21951219512195122,0.24390243902439024,0.3170731707317073,0.14634146341463414,0.7560975609756098,0.17073170731707318,0.21951219512195122,0.975609756097561,0.5121951219512195,0.12195121951219512,0.8292682926829268,0.7317073170731707,0.3902439024390244,0.14634146341463414,0.6341463414634146,0.34146341463414637,0.17073170731707318,0.04878048780487805,0.34146341463414637,0.4634146341463415,0.07317073170731707,0.36585365853658536,0.07317073170731707,0.1951219512195122,0.0,0.0,0.21951219512195122,0.12195121951219512,0.1951219512195122,0.0,0.0,0.0,0.0,0.2926829268292683,0.0,0.2682926829268293,0.0,0.0,0.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,UKBMS_loc-0329
1219,"(-0.114718, 51.31043)",0.21621621621621623,0.05405405405405406,0.2702702702702703,0.1891891891891892,0.5135135135135135,0.0,0.08108108108108109,0.6756756756756757,0.6486486486486487,0.02702702702702703,0.3783783783783784,0.02702702702702703,0.13513513513513514,0.1891891891891892,0.3783783783783784,0.0,0.02702702702702703,0.05405405405405406,0.2702702702702703,0.40540540540540543,0.0,0.21621621621621623,0.0,0.05405405405405406,0.0,0.0,0.24324324324324326,0.40540540540540543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16216216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,UKBMS_loc-1028
1220,"(-0.113981, 51.328404)",0.15384615384615385,0.5641025641025641,0.28205128205128205,0.07692307692307693,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.8717948717948718,0.5384615384615384,0.0,0.3076923076923077,0.02564102564102564,0.0,0.10256410256410256,0.48717948717948717,0.05128205128205128,0.0,0.0,0.23076923076923078,0.46153846153846156,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,UKBMS_loc-1261
1221,"(-0.105228, 50.842633)",0.21428571428571427,0.0,0.32142857142857145,0.21428571428571427,0.4642857142857143,0.2857142857142857,0.2857142857142857,0.8928571428571429,0.17857142857142858,0.0,0.6071428571428571,0.7857142857142857,0.0,0.17857142857142858,0.5714285714285714,0.25,0.10714285714285714,0.0,0.2857142857142857,0.6071428571428571,0.35714285714285715,0.39285714285714285,0.0,0.03571428571428571,0.0,0.07142857142857142,0.10714285714285714,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,UKBMS_loc-0073
1222,"(-0.10075, 51.301211)",0.2,0.28888888888888886,0.28888888888888886,0.3111111111111111,0.5333333333333333,0.2222222222222222,0.24444444444444444,0.9111111111111111,0.4,0.0,0.4888888888888889,0.2,0.0,0.3333333333333333,0.5555555555555556,0.13333333333333333,0.044444444444444446,0.0,0.35555555555555557,0.6888888888888889,0.0,0.28888888888888886,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,UKBMS_loc-0186
1223,"(-0.096436, 51.05833)",0.030303030303030304,0.30303030303030304,0.24242424242424243,0.21212121212121213,0.3939393939393939,0.5151515151515151,0.18181818181818182,0.8484848484848485,0.21212121212121213,0.0,0.6060606060606061,0.030303030303030304,0.0,0.5151515151515151,0.6060606060606061,0.030303030303030304,0.15151515151515152,0.09090909090909091,0.24242424242424243,0.3939393939393939,0.0,0.18181818181818182,0.030303030303030304,0.24242424242424243,0.0,0.0,0.15151515151515152,0.3939393939393939,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,UKBMS_loc-0179
1224,"(-0.093789, 51.813671)",0.2112676056338028,0.5915492957746479,0.22535211267605634,0.49295774647887325,0.4225352112676056,0.36619718309859156,0.09859154929577464,0.16901408450704225,0.323943661971831,0.028169014084507043,0.7183098591549296,0.5633802816901409,0.49295774647887325,0.5633802816901409,0.5352112676056338,0.23943661971830985,0.19718309859154928,0.1267605633802817,0.23943661971830985,0.6197183098591549,0.0,0.352112676056338,0.0,0.028169014084507043,0.0,0.0,0.23943661971830985,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15492957746478872,0.0,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,UKBMS_loc-0318
1225,"(-0.093409, 51.822657)",0.13402061855670103,0.41237113402061853,0.12371134020618557,0.35051546391752575,0.4742268041237113,0.21649484536082475,0.12371134020618557,0.36082474226804123,0.21649484536082475,0.0,0.5154639175257731,0.41237113402061853,0.5567010309278351,0.29896907216494845,0.5876288659793815,0.09278350515463918,0.16494845360824742,0.041237113402061855,0.15463917525773196,0.5463917525773195,0.0,0.12371134020618557,0.0,0.010309278350515464,0.0,0.0,0.20618556701030927,0.010309278350515464,0.0,0.0,0.0,0.0,0.020618556701030927,0.0,0.0,0.12371134020618557,0.0,0.0,0.061855670103092786,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,UKBMS_loc-0509
1226,"(-0.089932, 50.869364)",0.25,0.08333333333333333,0.2777777777777778,0.2777777777777778,0.3888888888888889,0.2777777777777778,0.1388888888888889,0.5277777777777778,0.19444444444444445,0.0,0.7222222222222222,0.75,0.3055555555555556,0.3055555555555556,0.5833333333333334,0.19444444444444445,0.25,0.027777777777777776,0.25,0.6944444444444444,0.0,0.19444444444444445,0.0,0.16666666666666666,0.0,0.05555555555555555,0.1388888888888889,0.08333333333333333,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,UKBMS_loc-1360
1227,"(-0.086041, 51.309965)",0.2857142857142857,0.3673469387755102,0.22448979591836735,0.1836734693877551,0.5714285714285714,0.12244897959183673,0.5306122448979592,0.8571428571428571,0.5306122448979592,0.14285714285714285,0.3877551020408163,0.5102040816326531,0.04081632653061224,0.20408163265306123,0.5918367346938775,0.2857142857142857,0.061224489795918366,0.10204081632653061,0.2653061224489796,0.4897959183673469,0.0,0.3673469387755102,0.0,0.22448979591836735,0.0,0.0,0.20408163265306123,0.12244897959183673,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,UKBMS_loc-0117
1228,"(-0.085667, 51.318951)",0.38235294117647056,0.0,0.29411764705882354,0.14705882352941177,0.9705882352941176,0.17647058823529413,0.5882352941176471,0.29411764705882354,0.6470588235294118,0.08823529411764706,0.6176470588235294,0.9117647058823529,0.2647058823529412,0.11764705882352941,0.7352941176470589,0.029411764705882353,0.08823529411764706,0.08823529411764706,0.35294117647058826,0.7647058823529411,0.058823529411764705,0.23529411764705882,0.0,0.38235294117647056,0.0,0.0,0.08823529411764706,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.20588235294117646,0.0,0.029411764705882353,0.0,0.0,0.0,0.058823529411764705,0.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,UKBMS_loc-0407
1229,"(-0.085292, 51.327938)",0.28,0.14,0.22,0.32,0.72,0.1,0.3,0.6,0.64,0.08,0.82,0.68,0.18,0.26,0.62,0.26,0.1,0.06,0.34,0.74,0.28,0.54,0.0,0.3,0.0,0.0,0.2,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,UKBMS_loc-0102
