bioclim_01,bioclim_02,bioclim_03,bioclim_04,bioclim_05,bioclim_06,bioclim_07,bioclim_08,bioclim_09,bioclim_10,bioclim_11,bioclim_12,bioclim_13,bioclim_14,bioclim_15,bioclim_16,bioclim_17,bioclim_18,bioclim_19,corine_frac_111,corine_frac_112,corine_frac_121,corine_frac_122,corine_frac_123,corine_frac_124,corine_frac_131,corine_frac_132,corine_frac_133,corine_frac_141,corine_frac_142,corine_frac_211,corine_frac_212,corine_frac_213,corine_frac_221,corine_frac_222,corine_frac_223,corine_frac_231,corine_frac_241,corine_frac_242,corine_frac_243,corine_frac_244,corine_frac_311,corine_frac_312,corine_frac_313,corine_frac_321,corine_frac_322,corine_frac_323,corine_frac_324,corine_frac_331,corine_frac_332,corine_frac_333,corine_frac_334,corine_frac_335,corine_frac_411,corine_frac_412,corine_frac_421,corine_frac_422,corine_frac_423,corine_frac_511,corine_frac_512,corine_frac_521,corine_frac_522,corine_frac_523,coords,name,aux_corine_frac_top_1,aux_corine_frac_top_2,aux_corine_frac_top_3,aux_corine_frac_top_4,aux_corine_frac_top_5
9.8,7.6,35.0,48.99,21.5,0.0,21.5,7.0,6.1000000000000005,16.1,3.6,592.0,55.0,36.0,10.0,162.0,127.0,153.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2064763374716782,0.7935236625283218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.055106, 52.037838)",UKBMS_loc-0690,corine_frac_211,corine_frac_142,corine_frac_311,corine_frac_313,corine_frac_332
9.6,7.800000000000001,35.0,49.74,21.8,-0.2,22.0,4.2,14.7,16.2,3.4000000000000004,841.0,94.0,51.0,20.0,272.0,165.0,169.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3746946241151028,0.0,0.0,0.0,0.0,0.0,0.1535443585061047,0.0,0.0,0.0,0.0,0.2051863284603475,0.1171287358786235,0.1494459530398214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.753093, 51.049194)",UKBMS_loc-0692,corine_frac_211,corine_frac_311,corine_frac_231,corine_frac_313,corine_frac_312
9.6,7.4,35.0,49.09,21.3,0.2,21.1,4.3,6.0,16.0,3.5,700.0,68.0,50.0,8.0,194.0,157.0,177.0,181.0,0.0,0.0246311111915697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050782891320054,0.013640762428143,0.0,0.0,0.0,0.0,0.0,0.4672567523302296,0.0,0.0036046360462817,0.0,0.0,0.0723452474701103,0.0,0.0,0.01344320140166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.338576, 52.986997)",UKBMS_loc-0695,corine_frac_231,corine_frac_142,corine_frac_311,corine_frac_112,corine_frac_211
9.7,5.800000000000001,36.0,37.51,18.3,2.2,16.1,8.1,10.6,14.5,5.300000000000001,892.0,104.0,54.0,24.0,298.0,164.0,190.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6259564251398424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261983007278858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1120605675812995,"(-4.664531, 53.291652)",UKBMS_loc-0696,corine_frac_231,corine_frac_322,corine_frac_523,corine_frac_312,corine_frac_323
9.7,7.7,38.0,44.34,21.1,1.0,20.1,5.4,14.0,15.6,4.4,809.0,93.0,46.0,22.0,267.0,156.0,158.0,245.0,0.0,0.7156504671923837,0.0264215984332137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170284234144287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2408995109599738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-2.008453, 50.750101)",UKBMS_loc-0698,corine_frac_112,corine_frac_322,corine_frac_121,corine_frac_231,corine_frac_211
10.3,7.7,37.0,45.3,21.700000000000003,1.4,20.3,5.7,14.7,16.2,4.7,787.0,88.0,44.0,23.0,259.0,150.0,153.0,231.0,0.0,0.0620840204727218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009630140543368,0.0,0.0,0.0,0.0,0.0,0.0,0.329185930635834,0.0,0.0,0.0,0.0,0.599099908348076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.554355, 50.803207)",UKBMS_loc-0699,corine_frac_311,corine_frac_231,corine_frac_112,corine_frac_142,corine_frac_313
9.4,7.300000000000001,35.0,47.27,20.9,0.5,20.4,4.4,5.800000000000001,15.7,3.6,681.0,64.0,47.0,8.0,186.0,154.0,172.0,171.0,0.0,0.0029479862424668,0.0,0.0,0.0,0.0,0.3164736967251065,0.1126174576922584,0.0,0.0,0.0,0.4736950087816431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0942658505585251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.199365, 53.264807)",UKBMS_loc-0700,corine_frac_211,corine_frac_131,corine_frac_132,corine_frac_311,corine_frac_112
8.8,7.2,35.0,47.24,20.200000000000003,0.0,20.200000000000003,3.9,13.6,15.0,3.0,895.0,94.0,63.0,13.0,266.0,197.0,208.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9711465380944172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288534619055828,0.0,0.0,0.0,"(-1.650803, 53.060236)",UKBMS_loc-0701,corine_frac_231,corine_frac_512,corine_frac_511,corine_frac_313,corine_frac_223
9.8,7.4,35.0,48.56,21.5,0.5,21.0,4.6000000000000005,6.2,16.2,3.7,666.0,63.0,47.0,9.0,182.0,147.0,172.0,169.0,0.0,0.1187884011690204,0.0,0.0379520841853843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6788230300908427,0.0,0.0,0.0,0.0,0.0,0.1644364845547525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.384919, 52.870383)",UKBMS_loc-0702,corine_frac_211,corine_frac_231,corine_frac_112,corine_frac_122,corine_frac_133
9.4,7.5,36.0,46.81,20.9,0.1,20.8,4.5,5.7,15.4,3.5,619.0,60.0,38.0,12.0,169.0,129.0,161.0,151.0,0.0,0.1181226700252213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6332090250327599,0.0,0.0,0.0,0.0,0.0,0.2486683049420187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.423174, 52.223297)",UKBMS_loc-0703,corine_frac_211,corine_frac_231,corine_frac_112,corine_frac_335,corine_frac_121
9.5,7.300000000000001,35.0,47.99,21.0,0.4,20.6,4.4,5.800000000000001,15.8,3.6,742.0,73.0,54.0,9.0,209.0,168.0,183.0,195.0,0.0,0.7496393713645831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080435251552505,0.0,0.0,0.0,0.0,0.0,0.2026049551759645,0.0,0.0,0.0397121483042018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.472195, 53.023622)",UKBMS_loc-0704,corine_frac_112,corine_frac_231,corine_frac_243,corine_frac_211,corine_frac_241
8.1,7.1000000000000005,36.0,45.29,18.8,-0.6000000000000001,19.4,3.3000000000000003,10.0,14.0,2.4000000000000004,1052.0,113.0,64.0,20.0,330.0,200.0,237.0,292.0,0.0,0.0573801838112377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013478340550048,0.0,0.0,0.0,0.0,0.0,0.9291414756387142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-2.364116, 54.471315)",UKBMS_loc-0705,corine_frac_231,corine_frac_112,corine_frac_211,corine_frac_142,corine_frac_141
9.3,7.5,35.0,48.05,21.0,-0.1,21.1,4.2,5.7,15.6,3.3000000000000003,635.0,61.0,41.0,10.0,172.0,135.0,166.0,156.0,0.0,0.4027815353354979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2030949889325196,0.0,0.0,0.0,0.0,0.0,0.3941234757319824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.245232, 52.35715)",UKBMS_loc-0706,corine_frac_112,corine_frac_231,corine_frac_211,corine_frac_212,corine_frac_213
10.0,7.9,37.0,48.1,21.8,0.8,21.0,7.5,14.7,16.3,4.1000000000000005,688.0,75.0,43.0,20.0,217.0,142.0,147.0,185.0,0.0,0.0592532779103933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0882174190853478,0.0,0.0,0.0,0.0,0.0,0.1212411211264677,0.0,0.0,0.0,0.0,0.1098900573355079,0.433876516907852,0.0,0.0,0.0,0.0,0.1875216076344311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.220263, 51.115696)",UKBMS_loc-0707,corine_frac_312,corine_frac_324,corine_frac_231,corine_frac_311,corine_frac_211
9.6,7.2,36.0,45.45,20.8,0.9,19.9,4.9,6.0,15.6,4.1000000000000005,765.0,81.0,50.0,15.0,231.0,161.0,176.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112982914998874,0.0,0.0,0.0,0.0,0.0,0.2340458642030951,0.0,0.0,0.0,0.0,0.6909753393231679,0.0,0.0636805049738495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-2.369444, 51.585773)",UKBMS_loc-0708,corine_frac_311,corine_frac_231,corine_frac_313,corine_frac_211,corine_frac_243
10.1,6.2,34.0,42.42,20.200000000000003,2.0,18.2,5.800000000000001,14.2,15.7,5.0,901.0,105.0,52.0,24.0,302.0,164.0,170.0,290.0,0.0,0.003591486987594,0.227379884263663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3213700878965583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077552727296707,0.2505224235575666,0.0,0.0,0.1195833899979109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-3.660805, 50.576387)",UKBMS_loc-0709,corine_frac_211,corine_frac_312,corine_frac_121,corine_frac_322,corine_frac_311
8.4,6.9,38.0,39.44,18.1,0.1,18.0,6.5,9.8,13.6,3.6,784.0,81.0,52.0,16.0,234.0,160.0,189.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139402134673745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7719050475323571,0.0,0.0,0.0,0.0601582034458547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697345367107877,0.0,0.0,0.0,0.0,0.0842619988436258,"(-1.976733, 57.329038)",UKBMS_loc-0711,corine_frac_321,corine_frac_523,corine_frac_423,corine_frac_331,corine_frac_211
9.7,7.6,34.0,50.32,21.8,-0.1,21.9,6.9,6.1000000000000005,16.3,3.4000000000000004,608.0,58.0,38.0,11.0,172.0,129.0,153.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209025157023626,0.4970244655622036,0.0,0.0,0.0,0.0,0.0,0.1907160052350585,0.0,0.0,0.0,0.0,0.2913570135003752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.226887, 51.844004)",UKBMS_loc-0712,corine_frac_211,corine_frac_311,corine_frac_231,corine_frac_142,corine_frac_322
9.7,7.2,34.0,48.36,21.200000000000003,0.6000000000000001,20.6,7.2,5.9,16.0,3.7,661.0,70.0,41.0,17.0,202.0,140.0,150.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3374593356503327,0.0,0.0,0.0,0.0926467485575604,0.0,0.13316530666131,0.0,0.0,0.0,0.0,0.0,0.0426528758459763,0.3940757332848204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.745224, 51.293422)",UKBMS_loc-0713,corine_frac_313,corine_frac_211,corine_frac_231,corine_frac_222,corine_frac_312
9.4,6.800000000000001,33.0,47.48,20.200000000000003,0.0,20.200000000000003,4.4,5.7,15.5,3.4000000000000004,623.0,63.0,39.0,14.0,179.0,130.0,160.0,162.0,0.0,0.0,0.0237329321961619,0.0,0.0,0.0,0.0388332463485005,0.0,0.0,0.0,0.0,0.7483239999544916,0.0,0.0,0.0,0.0,0.0,0.1148865420056971,0.0,0.0,0.0,0.0,0.0,0.0742232794951488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.723604, 52.849727)",UKBMS_loc-0715,corine_frac_211,corine_frac_231,corine_frac_312,corine_frac_131,corine_frac_121
9.4,7.300000000000001,35.0,47.55,20.9,0.4,20.5,4.4,5.800000000000001,15.7,3.5,695.0,66.0,49.0,8.0,191.0,157.0,174.0,176.0,0.0,0.2144522479691635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4471121095635975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627529146692487,0.0,0.0,0.0,0.2756827277979902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.215014, 53.228955)",UKBMS_loc-0716,corine_frac_211,corine_frac_324,corine_frac_112,corine_frac_313,corine_frac_321
9.9,7.1000000000000005,33.0,48.67,21.3,0.4,20.9,10.7,6.2,16.2,3.8,535.0,54.0,31.0,15.0,157.0,107.0,141.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7431972687025378,0.0,0.0,0.0,0.0,0.0,0.2065182892632632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502844420341989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.833608, 51.794972)",UKBMS_loc-0717,corine_frac_211,corine_frac_231,corine_frac_421,corine_frac_323,corine_frac_132
9.4,6.9,36.0,44.7,19.9,0.9,19.0,7.0,5.9,15.3,3.9,827.0,81.0,52.0,14.0,238.0,164.0,213.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4048281111666661,0.0,0.0,0.0,0.0,0.0,0.4796208590764856,0.0,0.0,0.0,0.0,0.1155510297568482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-2.308236, 53.186194)",UKBMS_loc-0718,corine_frac_231,corine_frac_211,corine_frac_311,corine_frac_313,corine_frac_132
9.7,7.7,34.0,50.9,22.0,-0.1,22.1,6.9,6.0,16.3,3.2,665.0,65.0,39.0,13.0,188.0,139.0,164.0,164.0,0.0,0.3410410090381418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3693436522625392,0.0,0.0,0.0,0.0,0.0,0.1662846789406738,0.0,0.0,0.0,0.0,0.0939171806149459,0.0,0.0294134791436992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.794918, 51.634122)",UKBMS_loc-0719,corine_frac_211,corine_frac_112,corine_frac_231,corine_frac_311,corine_frac_313
9.3,7.300000000000001,37.0,44.86,20.1,0.7000000000000001,19.4,13.0,5.7,15.1,3.7,662.0,66.0,44.0,11.0,184.0,141.0,169.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475035190357472,0.0,0.0,0.0,0.0,0.0,0.524964809642528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.443911, 54.057167)",UKBMS_loc-0721,corine_frac_231,corine_frac_211,corine_frac_213,corine_frac_423,corine_frac_422
10.5,7.6,36.0,47.43,22.0,1.3,20.700000000000003,5.6000000000000005,15.2,16.8,4.7,807.0,90.0,47.0,23.0,266.0,153.0,157.0,236.0,0.0,0.2088336381846311,0.0583377142427176,0.0,0.0,0.0,0.0,0.0,0.0,0.4684240800277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0834183892202381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809861783246352,"(-1.171394, 50.792124)",UKBMS_loc-0722,corine_frac_141,corine_frac_112,corine_frac_523,corine_frac_331,corine_frac_121
8.5,7.2,38.0,42.92,19.0,0.1,18.9,12.2,5.0,14.1,3.2,668.0,70.0,45.0,14.0,188.0,139.0,173.0,163.0,0.0,0.1141442574219355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8858557425780643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.496391, 54.767382)",UKBMS_loc-0723,corine_frac_211,corine_frac_112,corine_frac_141,corine_frac_334,corine_frac_142
9.7,6.4,32.0,46.45,20.200000000000003,0.7000000000000001,19.5,7.800000000000001,5.800000000000001,15.6,4.0,594.0,63.0,37.0,17.0,177.0,117.0,155.0,144.0,0.0,0.0888216668602533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498014368999324,0.0,0.0,0.0,0.0,0.0,0.3916235144912883,0.0,0.0,0.0,0.0,0.0215404496491343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(1.556455, 52.315002)",UKBMS_loc-0724,corine_frac_211,corine_frac_231,corine_frac_112,corine_frac_311,corine_frac_335
10.2,7.6,36.0,46.98,21.700000000000003,0.9,20.8,5.2,14.9,16.3,4.3,769.0,85.0,47.0,20.0,248.0,155.0,158.0,220.0,0.0,0.0180751847159018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304639583923166,0.5619404754679109,0.0,0.0,0.0,0.0,0.0,0.2895203814238705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.29528, 51.044727)",UKBMS_loc-0727,corine_frac_211,corine_frac_231,corine_frac_142,corine_frac_112,corine_frac_244
9.4,7.5,35.0,46.93,20.8,-0.1,20.9,4.4,5.800000000000001,15.5,3.5,684.0,71.0,42.0,16.0,207.0,138.0,162.0,178.0,0.0,0.1322834357920723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6484453036812059,0.0,0.0,0.0,0.0,0.0,0.1378626237422749,0.0,0.0,0.0,0.0,0.0814086367844467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.533237, 51.495514)",UKBMS_loc-0728,corine_frac_211,corine_frac_231,corine_frac_112,corine_frac_311,corine_frac_323
9.4,7.4,35.0,47.44,20.9,0.2,20.700000000000003,4.3,5.7,15.6,3.4000000000000004,714.0,70.0,51.0,9.0,200.0,158.0,180.0,186.0,0.0,0.147299200828857,0.0,0.0,0.0,0.0,0.2979822054096234,0.0,0.0,0.0,0.0696268642596493,0.1385800211781331,0.0,0.0,0.0,0.0,0.0,0.205910173659387,0.0,0.0,0.0,0.0,0.0029471923315062,0.0,0.0,0.0278490493654063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1098052929674374,0.0,0.0,0.0,"(-1.549538, 52.754257)",UKBMS_loc-0729,corine_frac_131,corine_frac_231,corine_frac_112,corine_frac_211,corine_frac_512
10.1,8.1,38.0,47.35,22.1,0.9,21.200000000000003,7.6,6.300000000000001,16.3,4.3,673.0,68.0,43.0,16.0,204.0,145.0,150.0,178.0,0.0,0.1932466164077364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8067533835922636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.019762, 51.18296)",UKBMS_loc-0730,corine_frac_231,corine_frac_112,corine_frac_131,corine_frac_242,corine_frac_244
9.8,7.9,38.0,44.58,21.3,0.9,20.4,5.300000000000001,14.1,15.7,4.4,801.0,92.0,44.0,23.0,264.0,153.0,156.0,240.0,0.0,0.2455160059769491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1103497666075184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361838093230648,0.0,0.0,0.0,0.0385431905874935,0.0,0.0,0.569407227504974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.823878, 50.830902)",UKBMS_loc-0732,corine_frac_322,corine_frac_112,corine_frac_211,corine_frac_312,corine_frac_242
10.1,7.9,39.0,44.0,21.4,1.3,20.1,5.7,14.3,15.9,4.800000000000001,796.0,92.0,43.0,24.0,266.0,149.0,152.0,240.0,0.0,0.3266477780067741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0932545713582021,0.0,0.0,0.0,0.0,0.0,0.0,0.186321021750254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157087997295651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0780678291552045,"(-1.767572, 50.731885)",UKBMS_loc-0733,corine_frac_112,corine_frac_411,corine_frac_231,corine_frac_142,corine_frac_523
9.8,7.6,35.0,48.99,21.5,0.0,21.5,7.0,6.1000000000000005,16.1,3.6,592.0,55.0,36.0,10.0,162.0,127.0,153.0,141.0,0.0,0.0094001126637003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578741641230446,0.732725723213255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-0.040536, 52.037597)",UKBMS_loc-0734,corine_frac_211,corine_frac_142,corine_frac_112,corine_frac_212,corine_frac_422
7.4,6.1000000000000005,32.0,45.18,17.6,-0.9,18.5,2.8000000000000003,12.0,13.4,1.9,1311.0,158.0,79.0,23.0,439.0,242.0,264.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2074676596258633,0.0,0.0,0.0,0.0,0.0008536950641534,0.2078379779936674,0.0,0.3831209149663971,0.0386868850899487,0.0,0.1620328672599699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-3.717656, 52.877528)",UKBMS_loc-0737,corine_frac_321,corine_frac_312,corine_frac_231,corine_frac_324,corine_frac_322
9.9,7.5,36.0,46.27,21.200000000000003,0.7000000000000001,20.5,7.4,6.2,15.8,4.1000000000000005,639.0,64.0,39.0,13.0,183.0,131.0,158.0,161.0,0.0445301649525325,0.6382034921128682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634903116675896,0.0,0.0,0.0,0.0,0.0,0.0461712447608817,0.0,0.0,0.0,0.0,0.0076047865061279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(-1.271099, 51.674008)",UKBMS_loc-0738,corine_frac_112,corine_frac_211,corine_frac_231,corine_frac_111,corine_frac_311
10.3,5.5,34.0,38.23,19.0,3.0,16.0,6.5,13.7,15.3,5.7,1086.0,139.0,55.0,31.0,388.0,176.0,184.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3948208715122461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3943058922609262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2108732362268275,"(-5.681773, 50.044165)",UKBMS_loc-0740,corine_frac_211,corine_frac_322,corine_frac_523,corine_frac_213,corine_frac_223
